Date,Open,High,Low,Close,Adj Close,Volume
2019-03-18,133.680695,134.196945,132.619507,134.043976,108.694870,3418851
2019-03-19,134.761002,135.468445,133.843216,134.311661,108.911919,3642486
2019-03-20,134.349899,134.512421,132.868073,133.460800,108.221970,3817377
2019-03-21,132.982788,135.869980,132.772461,135.219879,109.648376,3771248
2019-03-22,134.770554,135.219879,132.791580,133.317398,108.105682,4055551
2019-03-25,132.944550,133.757172,132.265778,133.059280,107.896370,2970431
2019-03-26,133.776291,134.818359,133.288712,134.053543,108.702621,2671170
2019-03-27,134.235184,134.311661,132.313583,133.116638,107.942879,3240717
2019-03-28,133.757172,134.263855,132.982788,133.766724,108.470047,2786439
2019-03-29,134.321228,135.009567,133.986618,134.894836,109.384804,3244064
2019-04-01,135.286804,137.103256,135.286804,136.998093,111.090302,4167578
2019-04-02,137.045883,137.619507,136.328873,136.711288,110.857727,2515421
2019-04-03,137.332703,137.877625,136.720840,137.313583,111.346146,2804535
2019-04-04,137.304016,137.801147,136.271515,136.500961,110.687187,2898571
2019-04-05,136.988525,137.189301,136.195023,136.978973,111.074821,2857463
2019-04-08,136.730408,137.112808,136.587006,137.084137,111.160088,2215637
2019-04-09,136.386230,136.663483,135.602295,135.860428,110.167786,3178271
2019-04-10,135.946457,137.189301,135.736145,136.730408,110.873245,2801188
2019-04-11,137.476105,137.772461,136.739960,137.456985,111.462418,3077332
2019-04-12,137.915863,138.087952,137.380493,138.001907,111.904289,3032249
2019-04-15,138.049713,138.107071,136.969406,137.571701,111.555443,3768947
2019-04-16,138.049713,138.996170,137.686417,138.757172,112.516739,6591578
2019-04-17,131.328873,135.736145,130.267685,132.992355,107.842102,13101882
2019-04-18,132.887192,134.311661,132.600388,134.158707,108.787910,5188160
2019-04-22,133.288712,134.378586,132.390060,132.782028,107.671532,4700724
2019-04-23,133.030594,134.722748,132.829834,134.263855,108.873154,4667461
2019-04-24,134.416824,135.095596,133.632889,133.795410,108.493279,2902545
2019-04-25,133.556412,133.604202,131.653915,132.533463,107.469986,3043965
2019-04-26,133.212234,133.738052,132.705551,133.307846,108.097916,2426511
2019-04-29,133.030594,133.489487,132.705551,132.934998,107.795601,3094382
2019-04-30,132.992355,134.263855,132.581268,134.101334,108.741348,4852185
2019-05-01,134.369019,135.573608,134.005737,134.378586,108.966171,3194170
2019-05-02,134.321228,135.066925,133.279160,133.451248,108.214195,3704304
2019-05-03,133.556412,134.799240,133.489487,134.082214,108.725845,2698575
2019-05-06,132.217972,134.502869,131.835571,134.206497,108.826645,2921792
2019-05-07,133.030594,133.374756,130.200760,131.587006,106.702507,4944233
2019-05-08,131.711288,132.600388,131.099426,131.931168,106.981590,3994569
2019-05-09,128.957932,129.617584,127.179733,129.388138,106.165756,4385564
2019-05-10,128.948380,129.780121,126.596558,129.369019,106.150093,4160570
2019-05-13,127.418739,127.695984,125.200768,125.640533,103.090775,5186068
2019-05-14,126.022942,128.412994,125.889099,127.447418,104.573364,3431298
2019-05-15,126.759079,128.671127,126.548759,128.489487,105.428406,2668346
2019-05-16,128.814529,130.124283,128.718933,129.904404,106.589371,3156096
2019-05-17,128.757172,129.455063,128.049713,128.412994,105.365639,2739579
2019-05-20,127.657745,129.474182,127.084129,129.177826,105.993195,3414667
2019-05-21,130.133850,131.032501,129.818359,130.449326,107.036491,2618661
2019-05-22,130.019119,130.736145,129.741867,130.353729,106.958054,1934891
2019-05-23,129.187378,129.187378,124.703636,126.567879,103.851685,5589196
2019-05-24,127.657745,128.346085,125.803062,126.462715,103.765388,2715521
2019-05-28,126.319313,126.806885,124.541107,124.722755,102.337723,5134605
2019-05-29,124.282982,124.550667,122.676865,123.986618,101.733704,3848234
2019-05-30,124.034416,124.254303,123.260040,123.871895,101.639580,2868027
2019-05-31,122.791588,122.791588,121.271507,121.405357,99.615730,3702108
2019-06-03,121.510513,122.906311,121.472275,122.629066,100.619797,4463177
2019-06-04,123.862335,126.902489,123.413002,126.854683,104.087013,4093521
2019-06-05,127.514343,127.734222,124.732315,125.707458,103.145699,3306720
2019-06-06,126.376671,126.816444,125.143402,126.405357,103.718330,2403917
2019-06-07,126.644356,128.795410,126.395790,127.447418,104.573364,2670856
2019-06-10,128.470367,129.397705,128.021027,128.814529,105.695114,3045220
2019-06-11,129.369019,130.458893,129.110901,129.971313,106.644272,3564036
2019-06-12,129.598465,129.961761,128.499039,128.938812,105.797089,2358416
2019-06-13,129.187378,130.277252,129.149139,129.789673,106.495262,3091244
2019-06-14,129.483749,129.904404,128.518158,129.206497,106.016724,2294192
2019-06-17,129.435944,130.047806,128.776291,129.015289,105.859833,2295029
2019-06-18,129.254303,131.156784,129.254303,130.382416,106.981590,3048776
2019-06-19,130.430206,132.275330,130.248566,131.051620,107.530693,2491990
2019-06-20,132.820267,133.403442,132.122375,132.743790,108.919159,3212266
2019-06-21,132.351822,133.403442,132.304016,133.078400,109.193687,5531980
2019-06-24,133.078400,133.986618,132.934998,133.221802,109.311363,2286556
2019-06-25,133.326965,133.412994,132.055450,132.275330,108.534760,2930055
2019-06-26,132.762909,133.537292,132.323135,132.428299,108.660286,2389692
2019-06-27,132.619507,133.173996,131.883362,132.428299,108.660286,2248691
2019-06-28,132.476105,133.021027,131.778198,131.835571,108.173935,6436979
2019-07-01,133.460800,135.267685,133.154877,133.728485,109.727127,3533074
2019-07-02,133.604202,134.254303,133.336517,134.053543,109.993851,2520546
2019-07-03,134.531555,135.583176,134.254303,135.315491,111.029312,2019198
2019-07-05,134.674957,135.267685,133.757172,135.162521,110.903801,2232896
2019-07-08,134.847031,135.076477,134.101334,134.388138,110.268387,2505484
2019-07-09,134.426392,134.789673,133.011475,133.202682,109.295692,3519999
2019-07-10,133.843216,135.669220,133.642441,134.292542,110.189941,2629539
2019-07-11,134.598465,135.353729,134.130020,135.028687,110.793976,2231013
2019-07-12,135.678772,136.634796,135.430206,136.462708,111.970619,2914365
2019-07-15,136.606125,137.198853,135.869980,137.017212,112.425591,2477242
2019-07-16,136.873810,137.705551,136.730408,137.217972,112.590317,3634536
2019-07-17,137.294449,137.476105,135.707458,136.778198,112.229462,6343258
2019-07-18,136.233276,143.699814,135.946457,143.049713,117.375420,13276460
2019-07-19,143.365204,144.913956,142.973236,143.097519,117.414627,7626072
2019-07-22,143.556412,145.258133,143.116638,143.154877,117.461670,4280860
2019-07-23,143.948380,144.091782,141.854691,143.766724,117.963715,3914341
2019-07-24,143.518158,144.789673,142.638626,143.432129,117.689163,3088210
2019-07-25,143.231354,143.996170,142.074570,143.776291,117.971565,3244797
2019-07-26,144.359467,144.751434,143.499039,144.703629,118.732452,3037898
2019-07-29,144.464630,144.818359,143.709366,144.244736,118.355927,2170973
2019-07-30,143.403442,143.785858,142.657745,143.183563,117.485207,2753804
2019-07-31,143.116638,143.575531,139.952194,141.720840,116.285027,3894153
2019-08-01,142.351822,146.099426,141.969406,143.709366,117.916634,6635824
2019-08-02,142.476105,146.223709,139.187378,140.774384,115.508446,8474378
2019-08-05,138.604202,138.718933,133.030594,134.569794,110.417435,7442185
2019-08-06,135.783936,136.204590,133.183563,134.541107,110.393906,5303952
2019-08-07,132.638626,133.441681,130.411087,132.992355,109.123116,6204767
2019-08-08,132.361374,134.244736,131.701721,133.938812,111.194611,5503111
2019-08-09,133.145309,133.183563,129.397705,130.143402,108.043678,5485852
2019-08-12,129.694077,129.894836,127.323135,127.791588,106.091240,4271759
2019-08-13,127.915871,130.564056,126.969406,129.818359,107.773842,4730117
2019-08-14,128.021027,128.260040,125.219887,125.478012,104.170540,5349453
2019-08-15,125.449333,126.548759,124.521988,126.118546,104.702293,3910889
2019-08-16,127.189293,128.671127,127.103249,127.877632,106.162682,3150552
2019-08-19,128.948380,130.334610,128.948380,129.101334,107.178589,3310695
2019-08-20,129.292542,129.330780,126.969406,127.151054,105.559479,3157456
2019-08-21,129.024857,129.961761,127.915871,128.346085,106.551582,2934762
2019-08-22,128.766724,129.713196,127.925430,128.412994,106.607124,2818865
2019-08-23,127.753349,128.355637,123.164436,123.871895,102.837151,5040046
2019-08-26,125.286804,125.525810,123.479927,124.273422,103.170494,2964259
2019-08-27,125.430206,125.908218,124.579353,125.401527,104.107056,4945488
2019-08-28,124.703636,127.045891,124.321220,126.921608,105.369003,2838426
2019-08-29,128.279160,129.722748,128.145309,128.948380,107.051598,3108503
2019-08-30,129.617584,130.086044,128.451248,129.569794,107.567490,3096788
2019-09-03,128.919693,128.967499,127.466537,128.202682,106.432541,2957983
2019-09-04,129.741867,130.430206,129.206497,130.325043,108.194481,2351303
2019-09-05,132.217972,135.468445,131.978973,134.770554,111.885094,5242134
2019-09-06,135.296371,135.305923,134.282990,134.388138,111.567627,2695333
2019-09-09,134.407272,136.730408,134.282990,136.328873,113.178825,4421024
2019-09-10,136.711288,139.063095,136.673035,138.671127,115.123314,5208766
2019-09-11,138.479919,138.738052,136.434036,137.284897,113.972488,4047706
2019-09-12,137.695984,137.705551,135.640533,137.304016,113.988380,2620648
2019-09-13,137.973236,138.288712,136.959854,137.351822,114.028038,2308104
2019-09-16,136.290634,137.323135,136.013382,136.214142,113.083580,2017211
2019-09-17,136.214142,136.214142,134.474182,135.946457,112.861343,3068127
2019-09-18,135.803055,136.042068,134.330780,135.965576,112.877213,2074846
2019-09-19,136.195023,138.652008,136.185471,136.682602,113.472473,3232035
2019-09-20,136.950287,137.504776,135.583176,135.640533,112.607368,5432296
2019-09-23,134.980881,135.965576,134.378586,135.822174,112.758133,1901523
2019-09-24,136.233276,136.606125,134.866150,135.449326,112.448631,3380254
2019-09-25,135.506699,137.313583,134.665390,136.864243,113.623253,2642928
2019-09-26,136.873810,137.552582,135.191208,137.237091,113.932816,2416051
2019-09-27,138.059280,138.709366,136.118546,136.940720,113.686775,2465213
2019-09-30,137.409180,140.124283,137.409180,139.024857,115.416992,4171866
2019-10-01,139.187378,140.869980,137.227539,137.342255,114.020119,3096997
2019-10-02,135.936905,136.013382,134.388138,135.458893,112.456566,3494477
2019-10-03,135.391968,135.822174,133.059280,135.774384,112.718475,3063525
2019-10-04,135.812622,136.768646,134.827911,136.701721,113.488350,2524626
2019-10-07,136.003830,136.424469,135.009567,135.066925,112.131142,2538119
2019-10-08,134.072662,134.292542,132.170166,132.294449,109.829468,3373768
2019-10-09,133.623322,134.158707,132.686417,133.527725,110.853333,2741357
2019-10-10,133.623322,135.544937,133.422562,134.923523,112.012093,2713010
2019-10-11,136.491394,138.145309,136.338425,136.481842,113.305809,3134653
2019-10-14,136.051620,136.166351,135.105164,135.793503,112.734337,2415737
2019-10-15,136.271515,137.399612,135.573608,136.711288,113.496269,3164673
2019-10-16,136.223709,136.663483,135.172089,135.860428,112.789909,5577900
2019-10-17,129.063095,130.019119,127.065010,128.355637,106.559517,16484751
2019-10-18,128.317398,128.575531,126.434036,128.193115,106.424583,7507665
2019-10-21,126.778206,127.246651,125.143402,126.749519,105.226120,6596181
2019-10-22,126.720840,128.154877,125.822182,128.068832,106.321411,4353034
2019-10-23,127.648186,128.652008,126.864243,128.470367,106.654785,3777001
2019-10-24,128.900574,129.130020,127.437859,128.173996,106.408730,2718031
2019-10-25,128.221802,129.952194,128.202682,129.483749,107.496056,2697739
2019-10-28,130.019119,130.621414,129.493301,129.990433,107.916710,3374501
2019-10-29,129.464630,129.608032,127.571701,127.934990,106.210297,4352092
2019-10-30,127.944550,129.330780,127.342255,129.302109,107.345261,2356638
2019-10-31,129.168259,129.302109,127.370934,127.848946,106.138855,3569057
2019-11-01,128.585083,129.598465,128.193115,129.569794,107.567490,3231931
2019-11-04,130.248566,131.682602,130.238998,131.615677,109.265961,3488828
2019-11-05,131.739960,132.657745,131.577438,131.826004,109.440567,3153690
2019-11-06,131.931168,132.676865,131.500961,132.676865,110.146942,4683256
2019-11-07,131.806885,133.021027,131.529633,131.634796,110.572571,4261195
2019-11-08,131.529633,131.558319,130.172089,131.558319,110.508339,2383206
2019-11-11,131.166351,131.166351,129.063095,129.512421,108.789780,2686128
2019-11-12,129.894836,130.650101,129.082214,129.627151,108.886154,3186639
2019-11-13,129.435944,129.617584,127.963669,128.565964,107.994774,3052646
2019-11-14,128.231354,128.422562,127.466537,128.107071,107.609306,4425940
2019-11-15,128.479919,129.177826,128.135757,128.489487,107.930527,3412575
2019-11-18,128.393875,128.565964,127.370934,128.403442,107.858246,3358078
2019-11-19,128.948380,129.426392,128.546844,128.604202,108.026878,3132770
2019-11-20,128.164429,128.546844,126.912048,127.342255,106.966850,4328557
2019-11-21,127.533463,128.269592,127.131927,127.954109,107.480804,3499184
2019-11-22,128.288712,128.728485,127.715103,128.432129,107.882347,3449185
2019-11-25,128.556412,130.019119,128.441681,129.990433,109.191322,2709245
2019-11-26,130.162521,130.162521,128.843216,129.149139,108.484627,3967687
2019-11-27,129.397705,129.741867,127.743790,127.887192,107.424591,3431821
